"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"CE";"Itapagé";"2023";"FUNDEB - FPM";"R$7.510.510,03";"2306306";"1427"
"CE";"Itapagé";"2023";"FUNDEB - ICMS";"R$15.654.779,25";"2306306";"1427"
"CE";"Itapagé";"2023";"FUNDEB - IPI-EXP";"R$49.453,41";"2306306";"1427"
"CE";"Itapagé";"2023";"FUNDEB - IPVA";"R$1.671.840,50";"2306306";"1427"
"CE";"Itapagé";"2023";"FUNDEB - ITCMD";"R$100.854,53";"2306306";"1427"
"CE";"Itapagé";"2023";"FUNDEB - ITR";"R$3.065,61";"2306306";"1427"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$2.222.670,58";"2306405";"1429"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$56.151,17";"2306405";"1429"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - FPE";"-R$4.466,85";"2306405";"1429"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - FPM";"-R$3.287,22";"2306405";"1429"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - ICME";"-R$6.178,59";"2306405";"1429"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - IPIE";"-R$19,81";"2306405";"1429"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - IPVA";"-R$993,46";"2306405";"1429"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - ITCMD";"-R$42,87";"2306405";"1429"
"CE";"Itapipoca";"2023";"AJUSTE FUNDEB - ITR";"-R$0,59";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - COUN VAAF";"R$42.257.909,62";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - COUN VAAT";"R$70.773.147,98";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - FPE";"R$33.991.571,98";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - FPM";"R$25.091.890,28";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - ICMS";"R$52.211.315,81";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - IPI-EXP";"R$165.219,12";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - IPVA";"R$5.584.276,62";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - ITCMD";"R$332.701,92";"2306405";"1429"
"CE";"Itapipoca";"2023";"FUNDEB - ITR";"R$10.221,09";"2306405";"1429"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$239.200,46";"2306504";"1431"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$7.065,57";"2306504";"1431"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - FPE";"-R$505,99";"2306504";"1431"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - FPM";"-R$372,35";"2306504";"1431"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - ICME";"-R$699,93";"2306504";"1431"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,26";"2306504";"1431"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - IPVA";"-R$112,51";"2306504";"1431"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - ITCMD";"-R$4,85";"2306504";"1431"
"CE";"Itapiúna";"2023";"AJUSTE FUNDEB - ITR";"-R$0,07";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - COUN VAAF";"R$4.855.113,61";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - COUN VAAT";"R$3.599.215,16";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - FPE";"R$3.850.498,97";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - FPM";"R$2.842.360,39";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - ICMS";"R$5.924.176,09";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - IPI-EXP";"R$18.715,69";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - IPVA";"R$632.704,67";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - ITCMD";"R$38.150,01";"2306504";"1431"
"CE";"Itapiúna";"2023";"FUNDEB - ITR";"R$1.160,13";"2306504";"1431"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$563.693,66";"2306553";"1595"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$16.618,52";"2306553";"1595"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - FPE";"-R$1.192,17";"2306553";"1595"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - FPM";"-R$877,36";"2306553";"1595"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - ICME";"-R$1.648,98";"2306553";"1595"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - IPIE";"-R$5,33";"2306553";"1595"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - IPVA";"-R$265,09";"2306553";"1595"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - ITCMD";"-R$11,45";"2306553";"1595"
"CE";"Itarema";"2023";"AJUSTE FUNDEB - ITR";"-R$0,16";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - COUN VAAF";"R$11.438.256,14";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - COUN VAAT";"R$8.016.858,44";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - FPE";"R$9.071.996,68";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - FPM";"R$6.696.764,32";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - ICMS";"R$13.957.602,76";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - IPI-EXP";"R$44.095,29";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - IPVA";"R$1.490.687,15";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - ITCMD";"R$89.879,06";"2306553";"1595"
"CE";"Itarema";"2023";"FUNDEB - ITR";"R$2.733,25";"2306553";"1595"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$546.821,18";"2306603";"1433"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$15.906,77";"2306603";"1433"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - FPE";"-R$1.154,40";"2306603";"1433"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - FPM";"-R$849,57";"2306603";"1433"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - ICME";"-R$1.596,77";"2306603";"1433"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - IPIE";"-R$5,14";"2306603";"1433"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - IPVA";"-R$256,84";"2306603";"1433"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - ITCMD";"-R$11,09";"2306603";"1433"
"CE";"Itatira";"2023";"AJUSTE FUNDEB - ITR";"-R$0,16";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - COUN VAAF";"R$11.070.791,76";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - COUN VAAR";"R$873.369,90";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - COUN VAAT";"R$14.914.930,61";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - FPE";"R$8.784.748,06";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - FPM";"R$6.484.723,22";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - ICMS";"R$13.514.901,46";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - IPI-EXP";"R$42.699,05";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - IPVA";"R$1.443.477,26";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - ITCMD";"R$86.997,36";"2306603";"1433"
"CE";"Itatira";"2023";"FUNDEB - ITR";"R$2.646,51";"2306603";"1433"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$224.408,14";"2306702";"1435"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$6.441,70";"2306702";"1435"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - FPE";"-R$470,42";"2306702";"1435"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - FPM";"-R$346,21";"2306702";"1435"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - ICME";"-R$650,72";"2306702";"1435"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,05";"2306702";"1435"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - IPVA";"-R$104,55";"2306702";"1435"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - ITCMD";"-R$4,51";"2306702";"1435"
"CE";"Jaguaretama";"2023";"AJUSTE FUNDEB - ITR";"-R$0,06";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - COUN VAAF";"R$4.502.560,26";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - COUN VAAR";"R$316.155,23";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - COUN VAAT";"R$3.892.806,99";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - FPE";"R$3.579.642,89";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - FPM";"R$2.642.419,89";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - ICMS";"R$5.505.869,89";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - IPI-EXP";"R$17.399,16";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - IPVA";"R$588.177,38";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - ITCMD";"R$35.391,69";"2306702";"1435"
"CE";"Jaguaretama";"2023";"FUNDEB - ITR";"R$1.078,13";"2306702";"1435"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$203.089,90";"2306801";"1437"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$6.245,36";"2306801";"1437"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - FPE";"-R$432,75";"2306801";"1437"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - FPM";"-R$318,51";"2306801";"1437"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - ICME";"-R$598,65";"2306801";"1437"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - IPIE";"-R$1,91";"2306801";"1437"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - IPVA";"-R$96,35";"2306801";"1437"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - ITCMD";"-R$4,16";"2306801";"1437"
"CE";"Jaguaribara";"2023";"AJUSTE FUNDEB - ITR";"-R$0,07";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - COUN VAAF";"R$4.160.507,14";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - COUN VAAT";"R$5.381.901,11";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - FPE";"R$3.293.208,51";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - FPM";"R$2.430.979,90";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - ICMS";"R$5.067.917,03";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - IPI-EXP";"R$16.006,93";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - IPVA";"R$541.147,32";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - ITCMD";"R$32.683,25";"2306801";"1437"
"CE";"Jaguaribara";"2023";"FUNDEB - ITR";"R$992,49";"2306801";"1437"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$545.056,00";"2306900";"1439"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$16.577,23";"2306900";"1439"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - FPE";"-R$1.173,12";"2306900";"1439"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - FPM";"-R$863,37";"2306900";"1439"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - ICME";"-R$1.622,67";"2306900";"1439"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - IPIE";"-R$5,20";"2306900";"1439"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - IPVA";"-R$261,00";"2306900";"1439"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - ITCMD";"-R$11,26";"2306900";"1439"
"CE";"Jaguaribe";"2023";"AJUSTE FUNDEB - ITR";"-R$0,16";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - COUN VAAF";"R$11.307.853,58";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - COUN VAAT";"R$13.111.868,06";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - FPE";"R$8.927.123,92";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - FPM";"R$6.589.822,16";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - ICMS";"R$13.742.202,33";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - IPI-EXP";"R$43.391,07";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - IPVA";"R$1.466.980,76";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - ITCMD";"R$88.797,80";"2306900";"1439"
"CE";"Jaguaribe";"2023";"FUNDEB - ITR";"R$2.691,36";"2306900";"1439"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$324.961,16";"2307007";"1441"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$11.377,76";"2307007";"1441"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - FPE";"-R$736,61";"2307007";"1441"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - FPM";"-R$542,12";"2307007";"1441"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - ICME";"-R$1.018,92";"2307007";"1441"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - IPIE";"-R$3,25";"2307007";"1441"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - IPVA";"-R$163,91";"2307007";"1441"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - ITCMD";"-R$7,08";"2307007";"1441"
"CE";"Jaguaruana";"2023";"AJUSTE FUNDEB - ITR";"-R$0,12";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - COUN VAAF";"R$7.194.381,90";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - COUN VAAT";"R$2.031.138,57";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - FPE";"R$5.605.635,63";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - FPM";"R$4.137.966,77";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - ICMS";"R$8.642.630,49";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - IPI-EXP";"R$27.246,69";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - IPVA";"R$921.342,54";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - ITCMD";"R$56.394,58";"2307007";"1441"
"CE";"Jaguaruana";"2023";"FUNDEB - ITR";"R$1.693,12";"2307007";"1441"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$385.054,34";"2307106";"1443"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$12.593,94";"2307106";"1443"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - FPE";"-R$847,69";"2307106";"1443"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - FPM";"-R$623,79";"2307106";"1443"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - ICME";"-R$1.172,50";"2307106";"1443"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - IPIE";"-R$3,79";"2307106";"1443"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - IPVA";"-R$188,58";"2307106";"1443"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - ITCMD";"-R$8,12";"2307106";"1443"
"CE";"Jardim";"2023";"AJUSTE FUNDEB - ITR";"-R$0,12";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - COUN VAAF";"R$8.218.500,29";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - COUN VAAT";"R$5.341.709,77";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - FPE";"R$6.450.554,73";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - FPM";"R$4.761.668,89";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - ICMS";"R$9.936.665,92";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - IPI-EXP";"R$31.353,53";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - IPVA";"R$1.060.099,85";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - ITCMD";"R$64.486,45";"2307106";"1443"
"CE";"Jardim";"2023";"FUNDEB - ITR";"R$1.946,30";"2307106";"1443"
"CE";"Jati";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$126.205,06";"2307205";"1445"
"CE";"Jati";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$3.993,48";"2307205";"1445"
"CE";"Jati";"2023";"AJUSTE FUNDEB - FPE";"-R$270,99";"2307205";"1445"
"CE";"Jati";"2023";"AJUSTE FUNDEB - FPM";"-R$199,36";"2307205";"1445"
"CE";"Jati";"2023";"AJUSTE FUNDEB - ICME";"-R$374,79";"2307205";"1445"
"CE";"Jati";"2023";"AJUSTE FUNDEB - IPIE";"-R$1,20";"2307205";"1445"
"CE";"Jati";"2023";"AJUSTE FUNDEB - IPVA";"-R$60,27";"2307205";"1445"
"CE";"Jati";"2023";"AJUSTE FUNDEB - ITCMD";"-R$2,60";"2307205";"1445"
"CE";"Jati";"2023";"AJUSTE FUNDEB - ITR";"-R$0,03";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - COUN VAAF";"R$2.610.293,34";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - COUN VAAT";"R$3.125.400,96";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - FPE";"R$2.062.034,54";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - FPM";"R$1.522.152,09";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - ICMS";"R$3.174.009,65";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - IPI-EXP";"R$10.022,72";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - IPVA";"R$338.847,83";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - ITCMD";"R$20.499,77";"2307205";"1445"
"CE";"Jati";"2023";"FUNDEB - ITR";"R$621,61";"2307205";"1445"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$443.539,19";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$12.052,22";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - FPE";"-R$906,73";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - FPM";"-R$667,27";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - ICME";"-R$1.254,23";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - IPIE";"-R$4,02";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - IPVA";"-R$201,64";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - ITCMD";"-R$8,69";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"AJUSTE FUNDEB - ITR";"-R$0,15";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - COUN VAAF";"R$8.619.779,30";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - COUN VAAR";"R$726.972,07";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - COUN VAAT";"R$8.815.037,58";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - FPE";"R$6.900.208,40";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - FPM";"R$5.093.594,14";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - ICMS";"R$10.604.725,95";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - IPI-EXP";"R$33.539,10";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - IPVA";"R$1.133.673,16";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - ITCMD";"R$67.819,02";"2307254";"985"
"CE";"Jijoca de Jericoacoara";"2023";"FUNDEB - ITR";"R$2.076,26";"2307254";"985"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$2.564.130,67";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$74.918,35";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - FPE";"-R$5.434,57";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - FPM";"-R$3.999,35";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - ICME";"-R$7.517,10";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - IPIE";"-R$24,10";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - IPVA";"-R$1.208,67";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - ITCMD";"-R$52,16";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"AJUSTE FUNDEB - ITR";"-R$0,73";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - COUN VAAF";"R$52.172.123,20";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - COUN VAAR";"R$4.129.653,51";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - COUN VAAT";"R$32.550.007,49";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - FPE";"R$41.355.438,26";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - FPM";"R$30.527.747,33";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - ICMS";"R$63.631.159,24";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - IPI-EXP";"R$201.011,84";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - IPVA";"R$6.795.475,89";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - ITCMD";"R$409.923,57";"2307304";"1447"
"CE";"Juazeiro do Norte";"2023";"FUNDEB - ITR";"R$12.460,69";"2307304";"1447"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$375.897,65";"2307403";"1449"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$10.314,42";"2307403";"1449"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - FPE";"-R$783,56";"2307403";"1449"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - FPM";"-R$576,61";"2307403";"1449"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - ICME";"-R$1.083,78";"2307403";"1449"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - IPIE";"-R$3,48";"2307403";"1449"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - IPVA";"-R$174,24";"2307403";"1449"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - ITCMD";"-R$7,54";"2307403";"1449"
"CE";"Jucás";"2023";"AJUSTE FUNDEB - ITR";"-R$0,11";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - COUN VAAF";"R$7.488.383,17";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - COUN VAAR";"R$577.739,43";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - COUN VAAT";"R$7.158.976,47";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - FPE";"R$5.962.525,22";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - FPM";"R$4.401.415,38";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - ICMS";"R$9.169.357,58";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - IPI-EXP";"R$28.981,41";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - IPVA";"R$979.691,47";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - ITCMD";"R$58.873,70";"2307403";"1449"
"CE";"Jucás";"2023";"FUNDEB - ITR";"R$1.795,43";"2307403";"1449"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAF";"R$304.213,23";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - AJUSTE FUNDEB VAAT";"-R$9.847,65";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - FPE";"-R$666,15";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - FPM";"-R$490,22";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - ICME";"-R$921,31";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - IPIE";"-R$2,95";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - IPVA";"-R$148,13";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - ITCMD";"-R$6,37";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"AJUSTE FUNDEB - ITR";"-R$0,11";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"FUNDEB - COUN VAAF";"R$6.449.330,82";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"FUNDEB - COUN VAAR";"R$490.377,03";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"FUNDEB - COUN VAAT";"R$4.031.088,19";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"FUNDEB - FPE";"R$5.068.917,21";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"FUNDEB - FPM";"R$3.741.772,08";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"FUNDEB - ICMS";"R$7.807.072,07";"2307502";"1451"
"CE";"Lavras da Mangabeira";"2023";"FUNDEB - IPI-EXP";"R$24.637,95";"2307502";"1451"
